Epi_date_v3,Year,Cases,7_Day_Average,Cumulative_Cases,AsOf
01/18/2025,2025,0.0,1.4285714626312256,34671.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/19/2025,2025,0.0,1.4285714626312256,34671.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/20/2025,2025,1.0,1.0,34672.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/21/2025,2025,4.0,1.4285714626312256,34676.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/22/2025,2025,2.0,1.4285714626312256,34678.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/23/2025,2025,0.0,1.1428571939468384,34678.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/24/2025,2025,3.0,1.4285714626312256,34681.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/25/2025,2025,4.0,2.0,34685.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/26/2025,2025,3.0,2.4285714626312256,34688.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/27/2025,2025,2.0,2.5714285373687744,34690.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/28/2025,2025,3.0,2.4285714626312256,34693.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/29/2025,2025,2.0,2.4285714626312256,34695.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/30/2025,2025,3.0,2.857142925262451,34698.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/31/2025,2025,5.0,3.142857074737549,34703.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/01/2025,2025,2.0,2.857142925262451,34705.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/02/2025,2025,3.0,2.857142925262451,34708.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/03/2025,2025,1.0,2.7142856121063232,34709.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/04/2025,2025,1.0,2.4285714626312256,34710.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/05/2025,2025,7.0,3.142857074737549,34717.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/06/2025,2025,5.0,3.4285714626312256,34722.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/07/2025,2025,3.0,3.142857074737549,34725.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/08/2025,2025,3.0,3.2857143878936768,34728.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/09/2025,2025,2.0,3.142857074737549,34730.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/10/2025,2025,2.0,3.2857143878936768,34732.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/11/2025,2025,4.0,3.7142856121063232,34736.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/12/2025,2025,3.0,3.142857074737549,34739.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/13/2025,2025,0.0,2.4285714626312256,34739.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/14/2025,2025,4.0,2.5714285373687744,34743.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/15/2025,2025,1.0,2.2857143878936768,34744.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/16/2025,2025,5.0,2.7142856121063232,34749.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/17/2025,2025,2.0,2.7142856121063232,34751.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/18/2025,2025,2.0,2.4285714626312256,34753.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/19/2025,2025,4.0,2.5714285373687744,34757.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/20/2025,2025,6.0,3.4285714626312256,34763.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/21/2025,2025,3.0,3.2857143878936768,34766.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/22/2025,2025,0.0,3.142857074737549,34766.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/23/2025,2025,2.0,2.7142856121063232,34768.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/24/2025,2025,2.0,2.7142856121063232,34770.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/25/2025,2025,2.0,2.7142856121063232,34772.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/26/2025,2025,2.0,2.4285714626312256,34774.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/27/2025,2025,2.0,1.8571428060531616,34776.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
02/28/2025,2025,7.0,2.4285714626312256,34783.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/01/2025,2025,2.0,2.7142856121063232,34785.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/02/2025,2025,2.0,2.7142856121063232,34787.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/03/2025,2025,3.0,2.857142925262451,34790.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/04/2025,2025,5.0,3.2857143878936768,34795.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/05/2025,2025,1.0,3.142857074737549,34796.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/06/2025,2025,4.0,3.4285714626312256,34800.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/07/2025,2025,3.0,2.857142925262451,34803.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/08/2025,2025,1.0,2.7142856121063232,34804.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/09/2025,2025,3.0,2.857142925262451,34807.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/10/2025,2025,5.0,3.142857074737549,34812.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/11/2025,2025,3.0,2.857142925262451,34815.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/12/2025,2025,3.0,3.142857074737549,34818.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/13/2025,2025,1.0,2.7142856121063232,34819.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/14/2025,2025,2.0,2.5714285373687744,34821.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/15/2025,2025,4.0,3.0,34825.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/16/2025,2025,1.0,2.7142856121063232,34826.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/17/2025,2025,4.0,2.5714285373687744,34830.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/18/2025,2025,2.0,2.4285714626312256,34832.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/19/2025,2025,2.0,2.2857143878936768,34834.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/20/2025,2025,3.0,2.5714285373687744,34837.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/21/2025,2025,2.0,2.5714285373687744,34839.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/22/2025,2025,3.0,2.4285714626312256,34842.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/23/2025,2025,0.0,2.2857143878936768,34842.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/24/2025,2025,6.0,2.5714285373687744,34848.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/25/2025,2025,2.0,2.5714285373687744,34850.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/26/2025,2025,4.0,2.857142925262451,34854.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/27/2025,2025,1.0,2.5714285373687744,34855.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/28/2025,2025,3.0,2.7142856121063232,34858.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/29/2025,2025,1.0,2.4285714626312256,34859.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/30/2025,2025,0.0,2.4285714626312256,34859.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
03/31/2025,2025,3.0,2.0,34862.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/01/2025,2025,4.0,2.2857143878936768,34866.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/02/2025,2025,3.0,2.142857074737549,34869.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/03/2025,2025,2.0,2.2857143878936768,34871.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/04/2025,2025,2.0,2.142857074737549,34873.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/05/2025,2025,2.0,2.2857143878936768,34875.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/06/2025,2025,3.0,2.7142856121063232,34878.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/07/2025,2025,4.0,2.857142925262451,34882.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/08/2025,2025,4.0,2.857142925262451,34886.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/09/2025,2025,4.0,3.0,34890.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/10/2025,2025,9.0,4.0,34899.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/11/2025,2025,1.0,3.857142925262451,34900.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/12/2025,2025,2.0,3.857142925262451,34902.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/13/2025,2025,6.0,4.285714149475098,34908.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/14/2025,2025,7.0,4.714285850524902,34915.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/15/2025,2025,5.0,4.857142925262451,34920.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/16/2025,2025,4.0,4.857142925262451,34924.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/17/2025,2025,4.0,4.142857074737549,34928.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/18/2025,2025,3.0,4.4285712242126465,34931.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/19/2025,2025,5.0,4.857142925262451,34936.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/20/2025,2025,1.0,4.142857074737549,34937.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/21/2025,2025,6.0,4.0,34943.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/22/2025,2025,5.0,4.0,34948.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/23/2025,2025,3.0,3.857142925262451,34951.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/24/2025,2025,3.0,3.7142856121063232,34954.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/25/2025,2025,3.0,3.7142856121063232,34957.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/26/2025,2025,1.0,3.142857074737549,34958.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/27/2025,2025,4.0,3.5714285373687744,34962.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/28/2025,2025,4.0,3.2857143878936768,34966.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/29/2025,2025,4.0,3.142857074737549,34970.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
04/30/2025,2025,2.0,3.0,34972.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/01/2025,2025,6.0,3.4285714626312256,34978.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/02/2025,2025,6.0,3.857142925262451,34984.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/03/2025,2025,5.0,4.4285712242126465,34989.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/04/2025,2025,4.0,4.4285712242126465,34993.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/05/2025,2025,5.0,4.5714287757873535,34998.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/06/2025,2025,6.0,4.857142925262451,35004.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/07/2025,2025,3.0,5.0,35007.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/08/2025,2025,5.0,4.857142925262451,35012.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/09/2025,2025,4.0,4.5714287757873535,35016.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/10/2025,2025,3.0,4.285714149475098,35019.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/11/2025,2025,2.0,4.0,35021.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/12/2025,2025,3.0,3.7142856121063232,35024.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/13/2025,2025,3.0,3.2857143878936768,35027.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/14/2025,2025,6.0,3.7142856121063232,35033.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/15/2025,2025,3.0,3.4285714626312256,35036.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/16/2025,2025,5.0,3.5714285373687744,35041.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/17/2025,2025,1.0,3.2857143878936768,35042.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/18/2025,2025,4.0,3.5714285373687744,35046.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/19/2025,2025,4.0,3.7142856121063232,35050.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/20/2025,2025,2.0,3.5714285373687744,35052.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/21/2025,2025,6.0,3.5714285373687744,35058.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/22/2025,2025,1.0,3.2857143878936768,35059.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/23/2025,2025,2.0,2.857142925262451,35061.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/24/2025,2025,2.0,3.0,35063.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/25/2025,2025,2.0,2.7142856121063232,35065.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/26/2025,2025,2.0,2.4285714626312256,35067.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/27/2025,2025,2.0,2.4285714626312256,35069.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/28/2025,2025,8.0,2.7142856121063232,35077.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/29/2025,2025,1.0,2.7142856121063232,35078.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/30/2025,2025,6.0,3.2857143878936768,35084.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/31/2025,2025,5.0,3.7142856121063232,35089.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/01/2025,2025,1.0,3.5714285373687744,35090.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/02/2025,2025,6.0,4.142857074737549,35096.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/03/2025,2025,8.0,5.0,35104.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/04/2025,2025,3.0,4.285714149475098,35107.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/05/2025,2025,2.0,4.4285712242126465,35109.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/06/2025,2025,3.0,4.0,35112.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/07/2025,2025,2.0,3.5714285373687744,35114.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/08/2025,2025,2.0,3.7142856121063232,35116.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/09/2025,2025,6.0,3.7142856121063232,35122.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/10/2025,2025,3.0,3.0,35125.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/11/2025,2025,2.0,2.857142925262451,35127.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/12/2025,2025,1.0,2.7142856121063232,35128.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/13/2025,2025,3.0,2.7142856121063232,35131.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/14/2025,2025,3.0,2.857142925262451,35134.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/15/2025,2025,1.0,2.7142856121063232,35135.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/16/2025,2025,6.0,2.7142856121063232,35141.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/17/2025,2025,1.0,2.4285714626312256,35142.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/18/2025,2025,13.0,4.0,35155.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/19/2025,2025,5.0,4.5714287757873535,35160.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/20/2025,2025,6.0,5.0,35166.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/21/2025,2025,3.0,5.0,35169.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/22/2025,2025,0.0,4.857142925262451,35169.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/23/2025,2025,2.0,4.285714149475098,35171.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/24/2025,2025,9.0,5.4285712242126465,35180.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/25/2025,2025,0.0,3.5714285373687744,35180.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/26/2025,2025,2.0,3.142857074737549,35182.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/27/2025,2025,1.0,2.4285714626312256,35183.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/28/2025,2025,8.0,3.142857074737549,35191.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/29/2025,2025,5.0,3.857142925262451,35196.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/30/2025,2025,2.0,3.857142925262451,35198.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/01/2025,2025,4.0,3.142857074737549,35202.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/02/2025,2025,6.0,4.0,35208.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/03/2025,2025,9.0,5.0,35217.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/04/2025,2025,5.0,5.5714287757873535,35222.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/05/2025,2025,2.0,4.714285850524902,35224.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/06/2025,2025,6.0,4.857142925262451,35230.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/07/2025,2025,14.0,6.5714287757873535,35244.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/08/2025,2025,7.0,7.0,35251.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/09/2025,2025,9.0,7.4285712242126465,35260.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/10/2025,2025,8.0,7.285714149475098,35268.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/11/2025,2025,11.0,8.142857551574707,35279.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/12/2025,2025,8.0,9.0,35287.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/13/2025,2025,3.0,8.571428298950195,35290.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/14/2025,2025,12.0,8.285714149475098,35302.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/15/2025,2025,7.0,8.285714149475098,35309.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/16/2025,2025,10.0,8.428571701049805,35319.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/17/2025,2025,8.0,8.428571701049805,35327.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/18/2025,2025,8.0,8.0,35335.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/19/2025,2025,4.0,7.4285712242126465,35339.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/20/2025,2025,8.0,8.142857551574707,35347.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/21/2025,2025,2.0,6.714285850524902,35349.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/22/2025,2025,7.0,6.714285850524902,35356.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/23/2025,2025,5.0,6.0,35361.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/24/2025,2025,7.0,5.857142925262451,35368.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/25/2025,2025,5.0,5.4285712242126465,35373.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/26/2025,2025,7.0,5.857142925262451,35380.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/27/2025,2025,3.0,5.142857074737549,35383.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/28/2025,2025,4.0,5.4285712242126465,35387.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/29/2025,2025,7.0,5.4285712242126465,35394.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/30/2025,2025,12.0,6.4285712242126465,35406.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/31/2025,2025,7.0,6.4285712242126465,35413.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/01/2025,2025,9.0,7.0,35422.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/02/2025,2025,3.0,6.4285712242126465,35425.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/03/2025,2025,4.0,6.5714287757873535,35429.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/04/2025,2025,10.0,7.4285712242126465,35439.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/05/2025,2025,6.0,7.285714149475098,35445.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/06/2025,2025,5.0,6.285714149475098,35450.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/07/2025,2025,13.0,7.142857074737549,35463.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/08/2025,2025,17.0,8.285714149475098,35480.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/09/2025,2025,7.0,8.857142448425293,35487.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/10/2025,2025,2.0,8.571428298950195,35489.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/11/2025,2025,5.0,7.857142925262451,35494.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/12/2025,2025,10.0,8.428571701049805,35504.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/13/2025,2025,10.0,9.142857551574707,35514.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/14/2025,2025,9.0,8.571428298950195,35523.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/15/2025,2025,11.0,7.714285850524902,35534.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/16/2025,2025,8.0,7.857142925262451,35542.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/17/2025,2025,5.0,8.285714149475098,35547.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/18/2025,2025,6.0,8.428571701049805,35553.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/19/2025,2025,8.0,8.142857551574707,35561.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/20/2025,2025,3.0,7.142857074737549,35564.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/21/2025,2025,4.0,6.4285712242126465,35568.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/22/2025,2025,2.0,5.142857074737549,35570.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/23/2025,2025,2.0,4.285714149475098,35572.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/24/2025,2025,3.0,4.0,35575.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/25/2025,2025,4.0,3.7142856121063232,35579.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/26/2025,2025,3.0,3.0,35582.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/27/2025,2025,1.0,2.7142856121063232,35583.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/28/2025,2025,1.0,2.2857143878936768,35584.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/29/2025,2025,6.0,2.857142925262451,35590.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/30/2025,2025,0.0,2.5714285373687744,35590.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/31/2025,2025,0.0,2.142857074737549,35590.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/01/2025,2025,0.0,1.5714285373687744,35590.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
